,RegionID,SizeRank,RegionName,RegionType,StateName,Date,Value
257195,394321,340,"Altoona, PA",msa,PA,2023-12-31,168474.4168352123
257213,395225,359,"Williamsport, PA",msa,PA,2023-12-31,216530.45356086988
257236,394630,382,"Gettysburg, PA",msa,PA,2023-12-31,295495.6437641322
257268,395140,415,"Sunbury, PA",msa,PA,2023-12-31,135691.37994699567
257279,394907,427,"New Castle, PA",msa,PA,2023-12-31,152092.4848676866
257283,394847,431,"Meadville, PA",msa,PA,2023-12-31,151163.60066221745
257288,394704,436,"Indiana, PA",msa,PA,2023-12-31,149837.82498769017
257291,394395,439,"Bloomsburg, PA",msa,PA,2023-12-31,231004.7430262849
257302,394541,450,"DuBois, PA",msa,PA,2023-12-31,122953.61558097016
257327,395106,475,"Somerset, PA",msa,PA,2023-12-31,162153.65565331964
257384,395071,536,"Sayre, PA",msa,PA,2023-12-31,188409.8783062975
257444,394933,597,"Oil City, PA",msa,PA,2023-12-31,120963.39944429208
257483,394789,636,"Lewistown, PA",msa,PA,2023-12-31,168241.23843419674
257508,394695,662,"Huntingdon, PA",msa,PA,2023-12-31,175984.71018508647
257517,394785,671,"Lewisburg, PA",msa,PA,2023-12-31,260584.045639556
257538,394409,692,"Bradford, PA",msa,PA,2023-12-31,107193.95761623008
257545,395082,699,"Selinsgrove, PA",msa,PA,2023-12-31,211736.12807719095
257556,395203,710,"Warren, PA",msa,PA,2023-12-31,138737.00690739753
257573,394799,727,"Lock Haven, PA",msa,PA,2023-12-31,182062.32885080168
257767,394974,7,"Philadelphia, PA",msa,PA,2024-01-31,351270.4935419361
257787,394982,27,"Pittsburgh, PA",msa,PA,2024-01-31,210730.03838795077
257829,394318,70,"Allentown, PA",msa,PA,2024-01-31,320029.79818944115
257856,394666,99,"Harrisburg, PA",msa,PA,2024-01-31,275775.4119313339
257858,395075,101,"Scranton, PA",msa,PA,2024-01-31,199810.7886789438
257861,394768,104,"Lancaster, PA",msa,PA,2024-01-31,342741.14475276595
257879,395244,122,"York, PA",msa,PA,2024-01-31,274705.9412994564
257885,395015,128,"Reading, PA",msa,PA,2024-01-31,278392.10841679084
257940,394572,184,"Erie, PA",msa,PA,2024-01-31,187894.0772691353
258015,394553,263,"East Stroudsburg, PA",msa,PA,2024-01-31,292550.53434022976
258025,395125,273,"State College, PA",msa,PA,2024-01-31,322771.8705016659
258029,394453,277,"Chambersburg, PA",msa,PA,2024-01-31,264507.0289881662
258055,395000,304,"Pottsville, PA",msa,PA,2024-01-31,134210.01135337492
258057,394783,306,"Lebanon, PA",msa,PA,2024-01-31,274460.4131291889
258073,394727,322,"Johnstown, PA",msa,PA,2024-01-31,107920.5296305009
258090,394321,340,"Altoona, PA",msa,PA,2024-01-31,167865.73926197874
258108,395225,359,"Williamsport, PA",msa,PA,2024-01-31,217057.9831434829
258131,394630,382,"Gettysburg, PA",msa,PA,2024-01-31,296236.00973757723
258163,395140,415,"Sunbury, PA",msa,PA,2024-01-31,136096.9610036737
258174,394907,427,"New Castle, PA",msa,PA,2024-01-31,152196.5678362203
258178,394847,431,"Meadville, PA",msa,PA,2024-01-31,149763.91943380405
258183,394704,436,"Indiana, PA",msa,PA,2024-01-31,149635.53709093947
258186,394395,439,"Bloomsburg, PA",msa,PA,2024-01-31,232235.84915734324
258197,394541,450,"DuBois, PA",msa,PA,2024-01-31,122562.3281710499
258222,395106,475,"Somerset, PA",msa,PA,2024-01-31,161600.30898125973
258279,395071,536,"Sayre, PA",msa,PA,2024-01-31,187706.85465208287
258339,394933,597,"Oil City, PA",msa,PA,2024-01-31,121087.13075206328
258378,394789,636,"Lewistown, PA",msa,PA,2024-01-31,167986.18373370098
258403,394695,662,"Huntingdon, PA",msa,PA,2024-01-31,175299.19382219014
258412,394785,671,"Lewisburg, PA",msa,PA,2024-01-31,261493.71647873105
258433,394409,692,"Bradford, PA",msa,PA,2024-01-31,107078.6951074688
258440,395082,699,"Selinsgrove, PA",msa,PA,2024-01-31,212444.13446079203
258451,395203,710,"Warren, PA",msa,PA,2024-01-31,139239.47364966094
258468,394799,727,"Lock Haven, PA",msa,PA,2024-01-31,182553.79768044743
258662,394974,7,"Philadelphia, PA",msa,PA,2024-02-29,352819.6833762424
258682,394982,27,"Pittsburgh, PA",msa,PA,2024-02-29,211171.85635506207
258724,394318,70,"Allentown, PA",msa,PA,2024-02-29,321625.04286669655
258751,394666,99,"Harrisburg, PA",msa,PA,2024-02-29,276955.48295542056
258753,395075,101,"Scranton, PA",msa,PA,2024-02-29,201002.7366056197
258756,394768,104,"Lancaster, PA",msa,PA,2024-02-29,344101.1984931445
258774,395244,122,"York, PA",msa,PA,2024-02-29,275901.66858099453
258780,395015,128,"Reading, PA",msa,PA,2024-02-29,279522.7629721636
258835,394572,184,"Erie, PA",msa,PA,2024-02-29,188902.83812041013
258910,394553,263,"East Stroudsburg, PA",msa,PA,2024-02-29,293447.4386100923
258920,395125,273,"State College, PA",msa,PA,2024-02-29,323814.21952322574
258924,394453,277,"Chambersburg, PA",msa,PA,2024-02-29,264898.4607025485
258950,395000,304,"Pottsville, PA",msa,PA,2024-02-29,134343.24542381216
258952,394783,306,"Lebanon, PA",msa,PA,2024-02-29,275061.70346585463
258968,394727,322,"Johnstown, PA",msa,PA,2024-02-29,107808.11037707212
258985,394321,340,"Altoona, PA",msa,PA,2024-02-29,167731.48721805162
259003,395225,359,"Williamsport, PA",msa,PA,2024-02-29,217930.83644611703
259026,394630,382,"Gettysburg, PA",msa,PA,2024-02-29,297606.89423072914
259058,395140,415,"Sunbury, PA",msa,PA,2024-02-29,136681.56942102266
259069,394907,427,"New Castle, PA",msa,PA,2024-02-29,152345.6147024058
259073,394847,431,"Meadville, PA",msa,PA,2024-02-29,148480.04527607144
259078,394704,436,"Indiana, PA",msa,PA,2024-02-29,150015.0344779195
259081,394395,439,"Bloomsburg, PA",msa,PA,2024-02-29,233418.7304699967
259092,394541,450,"DuBois, PA",msa,PA,2024-02-29,121765.84876375792
259117,395106,475,"Somerset, PA",msa,PA,2024-02-29,161508.76025032357
259174,395071,536,"Sayre, PA",msa,PA,2024-02-29,187364.17850467528
259234,394933,597,"Oil City, PA",msa,PA,2024-02-29,121558.84429510764
259273,394789,636,"Lewistown, PA",msa,PA,2024-02-29,168383.6307221362
259298,394695,662,"Huntingdon, PA",msa,PA,2024-02-29,175517.07314621136
259307,394785,671,"Lewisburg, PA",msa,PA,2024-02-29,262965.1171687467
259328,394409,692,"Bradford, PA",msa,PA,2024-02-29,107015.17144156364
259335,395082,699,"Selinsgrove, PA",msa,PA,2024-02-29,214015.55076404047
259346,395203,710,"Warren, PA",msa,PA,2024-02-29,140070.00661144246
259363,394799,727,"Lock Haven, PA",msa,PA,2024-02-29,183414.86800743037
259557,394974,7,"Philadelphia, PA",msa,PA,2024-03-31,355142.6543236778
259577,394982,27,"Pittsburgh, PA",msa,PA,2024-03-31,212140.35824011316
259619,394318,70,"Allentown, PA",msa,PA,2024-03-31,324018.48309347016
259646,394666,99,"Harrisburg, PA",msa,PA,2024-03-31,278741.9446450761
259648,395075,101,"Scranton, PA",msa,PA,2024-03-31,202743.83056096465
259651,394768,104,"Lancaster, PA",msa,PA,2024-03-31,345797.048559456
259669,395244,122,"York, PA",msa,PA,2024-03-31,277369.49365332554
259675,395015,128,"Reading, PA",msa,PA,2024-03-31,280968.5760486275
259730,394572,184,"Erie, PA",msa,PA,2024-03-31,190626.5535222568
259805,394553,263,"East Stroudsburg, PA",msa,PA,2024-03-31,294829.36872548674
259815,395125,273,"State College, PA",msa,PA,2024-03-31,325058.3495392802
259819,394453,277,"Chambersburg, PA",msa,PA,2024-03-31,265831.95224610105
259845,395000,304,"Pottsville, PA",msa,PA,2024-03-31,135297.6320841917
259847,394783,306,"Lebanon, PA",msa,PA,2024-03-31,276763.7819112003
259863,394727,322,"Johnstown, PA",msa,PA,2024-03-31,106754.32819940631
259880,394321,340,"Altoona, PA",msa,PA,2024-03-31,168431.37649103723
259898,395225,359,"Williamsport, PA",msa,PA,2024-03-31,219277.90941597812
259921,394630,382,"Gettysburg, PA",msa,PA,2024-03-31,299987.0762387279
259953,395140,415,"Sunbury, PA",msa,PA,2024-03-31,136747.18530875817
259964,394907,427,"New Castle, PA",msa,PA,2024-03-31,152937.48455231698
259968,394847,431,"Meadville, PA",msa,PA,2024-03-31,147815.626251669
259973,394704,436,"Indiana, PA",msa,PA,2024-03-31,151138.259485748
259976,394395,439,"Bloomsburg, PA",msa,PA,2024-03-31,234221.36273673255
259987,394541,450,"DuBois, PA",msa,PA,2024-03-31,120954.3513476142
260012,395106,475,"Somerset, PA",msa,PA,2024-03-31,161686.08390480568
260069,395071,536,"Sayre, PA",msa,PA,2024-03-31,188206.20534256025
260129,394933,597,"Oil City, PA",msa,PA,2024-03-31,122629.943319823
260168,394789,636,"Lewistown, PA",msa,PA,2024-03-31,169114.24181886544
260193,394695,662,"Huntingdon, PA",msa,PA,2024-03-31,175946.22088941923
260202,394785,671,"Lewisburg, PA",msa,PA,2024-03-31,264648.43927220016
260223,394409,692,"Bradford, PA",msa,PA,2024-03-31,107407.35202668991
260230,395082,699,"Selinsgrove, PA",msa,PA,2024-03-31,214771.22577487107
260241,395203,710,"Warren, PA",msa,PA,2024-03-31,140673.4097526973
260258,394799,727,"Lock Haven, PA",msa,PA,2024-03-31,184754.5422006937
260452,394974,7,"Philadelphia, PA",msa,PA,2024-04-30,357875.3172709195
260472,394982,27,"Pittsburgh, PA",msa,PA,2024-04-30,213547.77217378243
260514,394318,70,"Allentown, PA",msa,PA,2024-04-30,326789.46640384983
260541,394666,99,"Harrisburg, PA",msa,PA,2024-04-30,280815.40045309847
260543,395075,101,"Scranton, PA",msa,PA,2024-04-30,204970.50577966333
260546,394768,104,"Lancaster, PA",msa,PA,2024-04-30,347622.7013310161
260564,395244,122,"York, PA",msa,PA,2024-04-30,278856.4685104692
260570,395015,128,"Reading, PA",msa,PA,2024-04-30,282531.1532091592
260625,394572,184,"Erie, PA",msa,PA,2024-04-30,192727.43045769547
260700,394553,263,"East Stroudsburg, PA",msa,PA,2024-04-30,296622.3950092364
260710,395125,273,"State College, PA",msa,PA,2024-04-30,325928.77665946167
260714,394453,277,"Chambersburg, PA",msa,PA,2024-04-30,266537.8955559912
260740,395000,304,"Pottsville, PA",msa,PA,2024-04-30,137072.9934041953
260742,394783,306,"Lebanon, PA",msa,PA,2024-04-30,279243.48431545723
260758,394727,322,"Johnstown, PA",msa,PA,2024-04-30,105612.86079224852
260775,394321,340,"Altoona, PA",msa,PA,2024-04-30,170199.27589276133
260793,395225,359,"Williamsport, PA",msa,PA,2024-04-30,220397.61263527573
260816,394630,382,"Gettysburg, PA",msa,PA,2024-04-30,302417.46232850914
260848,395140,415,"Sunbury, PA",msa,PA,2024-04-30,136952.19394579553
260859,394907,427,"New Castle, PA",msa,PA,2024-04-30,153933.4969922951
260863,394847,431,"Meadville, PA",msa,PA,2024-04-30,147439.50654759302
260868,394704,436,"Indiana, PA",msa,PA,2024-04-30,153098.09177152967
260871,394395,439,"Bloomsburg, PA",msa,PA,2024-04-30,234917.57258984735
260882,394541,450,"DuBois, PA",msa,PA,2024-04-30,120783.8766982375
260907,395106,475,"Somerset, PA",msa,PA,2024-04-30,162498.46931104545
260964,395071,536,"Sayre, PA",msa,PA,2024-04-30,190581.6530885358
261024,394933,597,"Oil City, PA",msa,PA,2024-04-30,124216.79607614572
261063,394789,636,"Lewistown, PA",msa,PA,2024-04-30,170163.32818349006
261088,394695,662,"Huntingdon, PA",msa,PA,2024-04-30,174816.07460977673
261097,394785,671,"Lewisburg, PA",msa,PA,2024-04-30,265898.7141201014
261118,394409,692,"Bradford, PA",msa,PA,2024-04-30,108290.88534527562
261125,395082,699,"Selinsgrove, PA",msa,PA,2024-04-30,214384.91899867347
261136,395203,710,"Warren, PA",msa,PA,2024-04-30,141199.96205562554
261153,394799,727,"Lock Haven, PA",msa,PA,2024-04-30,185914.41178406795
261347,394974,7,"Philadelphia, PA",msa,PA,2024-05-31,359924.1454734788
261367,394982,27,"Pittsburgh, PA",msa,PA,2024-05-31,215199.0719830687
261409,394318,70,"Allentown, PA",msa,PA,2024-05-31,329135.414706573
261436,394666,99,"Harrisburg, PA",msa,PA,2024-05-31,282517.711118658
261438,395075,101,"Scranton, PA",msa,PA,2024-05-31,207081.16043091132
261441,394768,104,"Lancaster, PA",msa,PA,2024-05-31,348874.8765221584
261459,395244,122,"York, PA",msa,PA,2024-05-31,279933.193193361
261465,395015,128,"Reading, PA",msa,PA,2024-05-31,284029.8222872339
261520,394572,184,"Erie, PA",msa,PA,2024-05-31,194708.96427129573
261595,394553,263,"East Stroudsburg, PA",msa,PA,2024-05-31,298196.95931648585
261605,395125,273,"State College, PA",msa,PA,2024-05-31,326330.7842306807
261609,394453,277,"Chambersburg, PA",msa,PA,2024-05-31,267643.59001629514
261635,395000,304,"Pottsville, PA",msa,PA,2024-05-31,139252.9066713936
261637,394783,306,"Lebanon, PA",msa,PA,2024-05-31,281510.8176738234
261653,394727,322,"Johnstown, PA",msa,PA,2024-05-31,105490.47454758092
261670,394321,340,"Altoona, PA",msa,PA,2024-05-31,171228.83246737384
261688,395225,359,"Williamsport, PA",msa,PA,2024-05-31,221121.23439852425
261711,394630,382,"Gettysburg, PA",msa,PA,2024-05-31,304352.8272308225
261743,395140,415,"Sunbury, PA",msa,PA,2024-05-31,137931.15074739503
261754,394907,427,"New Castle, PA",msa,PA,2024-05-31,155076.10184308718
261758,394847,431,"Meadville, PA",msa,PA,2024-05-31,147389.5414716374
261763,394704,436,"Indiana, PA",msa,PA,2024-05-31,154403.41430621748
261766,394395,439,"Bloomsburg, PA",msa,PA,2024-05-31,234708.4867353553
261777,394541,450,"DuBois, PA",msa,PA,2024-05-31,121454.20198244131
261802,395106,475,"Somerset, PA",msa,PA,2024-05-31,163235.32741776458
261859,395071,536,"Sayre, PA",msa,PA,2024-05-31,192613.0750364996
261919,394933,597,"Oil City, PA",msa,PA,2024-05-31,125762.96258707302
261958,394789,636,"Lewistown, PA",msa,PA,2024-05-31,171131.65538725362
261983,394695,662,"Huntingdon, PA",msa,PA,2024-05-31,173800.99608653123
261992,394785,671,"Lewisburg, PA",msa,PA,2024-05-31,266237.72468491533
262013,394409,692,"Bradford, PA",msa,PA,2024-05-31,108954.73395446622
262020,395082,699,"Selinsgrove, PA",msa,PA,2024-05-31,214533.20643211773
262031,395203,710,"Warren, PA",msa,PA,2024-05-31,141191.5683019904
262048,394799,727,"Lock Haven, PA",msa,PA,2024-05-31,186596.72806633124
262242,394974,7,"Philadelphia, PA",msa,PA,2024-06-30,360845.219489573
262262,394982,27,"Pittsburgh, PA",msa,PA,2024-06-30,216572.42845480968
262304,394318,70,"Allentown, PA",msa,PA,2024-06-30,330169.6411421612
262331,394666,99,"Harrisburg, PA",msa,PA,2024-06-30,283314.4490260296
262333,395075,101,"Scranton, PA",msa,PA,2024-06-30,208497.6972432297
262336,394768,104,"Lancaster, PA",msa,PA,2024-06-30,349023.8198081688
262354,395244,122,"York, PA",msa,PA,2024-06-30,280555.2864530182
262360,395015,128,"Reading, PA",msa,PA,2024-06-30,285117.0539436612
262415,394572,184,"Erie, PA",msa,PA,2024-06-30,196081.1729933696
262490,394553,263,"East Stroudsburg, PA",msa,PA,2024-06-30,298838.94424048736
262500,395125,273,"State College, PA",msa,PA,2024-06-30,325984.6499113039
262504,394453,277,"Chambersburg, PA",msa,PA,2024-06-30,268832.9540958148
262530,395000,304,"Pottsville, PA",msa,PA,2024-06-30,140781.3829808747
262532,394783,306,"Lebanon, PA",msa,PA,2024-06-30,282667.6293932427
262548,394727,322,"Johnstown, PA",msa,PA,2024-06-30,106261.56734029631
262565,394321,340,"Altoona, PA",msa,PA,2024-06-30,172273.54230564882
262583,395225,359,"Williamsport, PA",msa,PA,2024-06-30,221000.82499482716
262606,394630,382,"Gettysburg, PA",msa,PA,2024-06-30,305301.1884020599
262638,395140,415,"Sunbury, PA",msa,PA,2024-06-30,139827.08810789092
262649,394907,427,"New Castle, PA",msa,PA,2024-06-30,156194.91389672537
262653,394847,431,"Meadville, PA",msa,PA,2024-06-30,147546.41255650236
262658,394704,436,"Indiana, PA",msa,PA,2024-06-30,155149.56127328868
262661,394395,439,"Bloomsburg, PA",msa,PA,2024-06-30,234063.38399255776
262672,394541,450,"DuBois, PA",msa,PA,2024-06-30,122399.75018707378
262697,395106,475,"Somerset, PA",msa,PA,2024-06-30,163599.38898702792
262754,395071,536,"Sayre, PA",msa,PA,2024-06-30,193602.01483257755
262814,394933,597,"Oil City, PA",msa,PA,2024-06-30,127131.71743509296
262853,394789,636,"Lewistown, PA",msa,PA,2024-06-30,171836.59238178292
262878,394695,662,"Huntingdon, PA",msa,PA,2024-06-30,173049.2156683903
262887,394785,671,"Lewisburg, PA",msa,PA,2024-06-30,265671.241068958
262908,394409,692,"Bradford, PA",msa,PA,2024-06-30,109248.75536439988
262915,395082,699,"Selinsgrove, PA",msa,PA,2024-06-30,214594.4535401035
262926,395203,710,"Warren, PA",msa,PA,2024-06-30,141297.731074086
262943,394799,727,"Lock Haven, PA",msa,PA,2024-06-30,186197.041822938
263137,394974,7,"Philadelphia, PA",msa,PA,2024-07-31,361227.1924684893
263157,394982,27,"Pittsburgh, PA",msa,PA,2024-07-31,216920.3020056236
263199,394318,70,"Allentown, PA",msa,PA,2024-07-31,330863.0091037935
263226,394666,99,"Harrisburg, PA",msa,PA,2024-07-31,283629.6633470649
263228,395075,101,"Scranton, PA",msa,PA,2024-07-31,208999.92218704967
263231,394768,104,"Lancaster, PA",msa,PA,2024-07-31,349184.1648224619
263249,395244,122,"York, PA",msa,PA,2024-07-31,280832.44379688933
263255,395015,128,"Reading, PA",msa,PA,2024-07-31,286070.9793236016
263310,394572,184,"Erie, PA",msa,PA,2024-07-31,196808.8106566945
263385,394553,263,"East Stroudsburg, PA",msa,PA,2024-07-31,299293.62650325586
263395,395125,273,"State College, PA",msa,PA,2024-07-31,325619.55323280167
263399,394453,277,"Chambersburg, PA",msa,PA,2024-07-31,270140.979045252
263425,395000,304,"Pottsville, PA",msa,PA,2024-07-31,141412.1580014111
263427,394783,306,"Lebanon, PA",msa,PA,2024-07-31,282989.7187306304
263443,394727,322,"Johnstown, PA",msa,PA,2024-07-31,107046.01950727958
263460,394321,340,"Altoona, PA",msa,PA,2024-07-31,172598.225404784
263478,395225,359,"Williamsport, PA",msa,PA,2024-07-31,220580.23152350323
263501,394630,382,"Gettysburg, PA",msa,PA,2024-07-31,305797.1322418302
263533,395140,415,"Sunbury, PA",msa,PA,2024-07-31,141124.25493472756
263544,394907,427,"New Castle, PA",msa,PA,2024-07-31,156701.47081983348
263548,394847,431,"Meadville, PA",msa,PA,2024-07-31,147999.2926572857
263553,394704,436,"Indiana, PA",msa,PA,2024-07-31,154566.58718366773
263556,394395,439,"Bloomsburg, PA",msa,PA,2024-07-31,232839.1752533732
263567,394541,450,"DuBois, PA",msa,PA,2024-07-31,122575.9376063647
263592,395106,475,"Somerset, PA",msa,PA,2024-07-31,163050.26066960473
263649,395071,536,"Sayre, PA",msa,PA,2024-07-31,193526.7138422164
263709,394933,597,"Oil City, PA",msa,PA,2024-07-31,127977.46639073642
263748,394789,636,"Lewistown, PA",msa,PA,2024-07-31,172035.63923510924
263773,394695,662,"Huntingdon, PA",msa,PA,2024-07-31,174359.8109825791
263782,394785,671,"Lewisburg, PA",msa,PA,2024-07-31,264614.166807827
263803,394409,692,"Bradford, PA",msa,PA,2024-07-31,108999.91431476425
263810,395082,699,"Selinsgrove, PA",msa,PA,2024-07-31,213861.3046042572
263821,395203,710,"Warren, PA",msa,PA,2024-07-31,140826.5885738827
263838,394799,727,"Lock Haven, PA",msa,PA,2024-07-31,185358.7310445224
264032,394974,7,"Philadelphia, PA",msa,PA,2024-08-31,361950.0856541776
264052,394982,27,"Pittsburgh, PA",msa,PA,2024-08-31,216451.66618451764
264094,394318,70,"Allentown, PA",msa,PA,2024-08-31,331758.09765612165
264121,394666,99,"Harrisburg, PA",msa,PA,2024-08-31,283897.1783735545
264123,395075,101,"Scranton, PA",msa,PA,2024-08-31,209711.91753918768
264126,394768,104,"Lancaster, PA",msa,PA,2024-08-31,350198.5645296288
264144,395244,122,"York, PA",msa,PA,2024-08-31,281292.077035548
264150,395015,128,"Reading, PA",msa,PA,2024-08-31,286888.22382427385
264205,394572,184,"Erie, PA",msa,PA,2024-08-31,197014.10100844628
264280,394553,263,"East Stroudsburg, PA",msa,PA,2024-08-31,299691.20973363303
264290,395125,273,"State College, PA",msa,PA,2024-08-31,325912.7812281551
264294,394453,277,"Chambersburg, PA",msa,PA,2024-08-31,271320.3094724072
264320,395000,304,"Pottsville, PA",msa,PA,2024-08-31,141753.44100788448
264322,394783,306,"Lebanon, PA",msa,PA,2024-08-31,283035.5722129553
264338,394727,322,"Johnstown, PA",msa,PA,2024-08-31,108453.70589828792
