city,state_id,state_name,county_name,lat,lng,population,density
Diamondhead Lake,IA,Iowa,Guthrie,41.5507,-94.258,252,100
Enchanted Oaks,TX,Texas,Henderson,32.2667,-96.109,252,246.2
Holmesville,OH,Ohio,Holmes,40.629,-81.9233,252,453.9
Powers Lake,ND,North Dakota,Burke,48.564,-102.6457,252,70
Friesville,PA,Pennsylvania,Blair,40.2943,-78.4634,252,175.9
Lake Tekakwitha,MO,Missouri,Jefferson,38.4415,-90.7154,252,181.5
Ward,SC,South Carolina,Saluda,33.8573,-81.7313,252,125.4
Milledgeville,TN,Tennessee,Chester,35.3776,-88.366,252,60.5
Lumber City,PA,Pennsylvania,Mifflin,40.6583,-77.6014,252,109.7
South English,IA,Iowa,Keokuk,41.4522,-92.0903,252,189.7
Lac La Belle,WI,Wisconsin,Waukesha,43.1432,-88.53,252,87.9
Stilesville,IN,Indiana,Hendricks,39.6372,-86.6343,252,350.6
Northway,AK,Alaska,Southeast Fairbanks,62.9709,-141.6173,252,0.5
Custar,OH,Ohio,Wood,41.2846,-83.8438,252,187.5
Barkeyville,PA,Pennsylvania,Venango,41.1965,-79.9826,252,29.3
Denton,MT,Montana,Fergus,47.3222,-109.9481,252,136.4
Newtown,IN,Indiana,Fountain,40.2045,-87.1483,252,193
Landingville,PA,Pennsylvania,Schuylkill,40.6256,-76.1235,252,113.4
Sidman,PA,Pennsylvania,Cambria,40.3235,-78.7523,252,98.1
Del Dios,CA,California,San Diego,33.0757,-117.119,252,237.4
Hackensack,MN,Minnesota,Cass,46.927,-94.5161,252,95.3
Pleasant View,KY,Kentucky,Whitley,36.6782,-84.1284,252,123.2
Mallard,IA,Iowa,Palo Alto,42.9394,-94.6834,251,247.5
Taylor,MS,Mississippi,Lafayette,34.2691,-89.5833,251,33.1
Lake Bruce,IN,Indiana,Fulton,41.0703,-86.4645,251,165.7
Nichols,WI,Wisconsin,Outagamie,44.5672,-88.4678,251,109.5
Oakwood Park,MO,Missouri,Clay,39.2047,-94.5738,251,1123.4
Clifford,IN,Indiana,Bartholomew,39.2827,-85.8691,251,228.5
Ronald,WA,Washington,Kittitas,47.2338,-121.0336,251,104.7
Rutledge,MN,Minnesota,Pine,46.257,-92.8696,251,32.9
New Ringgold,PA,Pennsylvania,Schuylkill,40.6892,-75.9928,251,121.3
Bertram,IA,Iowa,Linn,41.9518,-91.5378,251,63.3
Lohman,MO,Missouri,Cole,38.5428,-92.3646,251,183.5
Port Costa,CA,California,Contra Costa,38.0446,-122.185,251,289.6
Koosharem,UT,Utah,Sevier,38.5134,-111.8819,251,116.1
Four Bears Village,ND,North Dakota,McKenzie,47.9871,-102.5939,251,94.9
Jet,OK,Oklahoma,Alfalfa,36.6665,-98.1815,251,45
Fairview Beach,VA,Virginia,King George,38.3282,-77.2424,251,720.3
Youngstown,PA,Pennsylvania,Westmoreland,40.2798,-79.3659,251,603.5
Wamsutter,WY,Wyoming,Sweetwater,41.668,-107.9792,251,59.6
Bear Creek,CA,California,Merced,37.2966,-120.4177,251,273.2
Ridgeway,SC,South Carolina,Fairfield,34.3066,-80.9601,251,200
Horn Hill,AL,Alabama,Covington,31.2382,-86.3211,251,37.9
Gerton,NC,North Carolina,Henderson,35.4758,-82.3504,251,26.1
Butler,TN,Tennessee,Johnson,36.3562,-82.0347,251,127.1
Grainfield,KS,Kansas,Gove,39.1143,-100.4684,250,208.7
Blue Mound,KS,Kansas,Linn,38.089,-95.01,250,151.7
Heflin,LA,Louisiana,Webster,32.4565,-93.2683,250,50.5
Hall Summit,LA,Louisiana,Red River,32.1768,-93.3055,250,57.7
Tunnelhill,PA,Pennsylvania,Blair,40.4782,-78.5423,250,195.1
Plevna,MT,Montana,Fallon,46.4184,-104.5186,250,163.8
Lyon Mountain,NY,New York,Clinton,44.7253,-73.8831,250,9.2
Ridgeland,WI,Wisconsin,Dunn,45.2025,-91.8965,250,209.9
New Athens,OH,Ohio,Harrison,40.1845,-80.9948,250,269.2
Quemado,NM,New Mexico,Catron,34.3414,-108.506,250,53.9
Omena,MI,Michigan,Leelanau,45.0599,-85.5956,250,21.4
Nobleton,FL,Florida,Hernando,28.6451,-82.262,250,514.9
Trinity Center,CA,California,Trinity,40.9841,-122.7083,250,18.5
Scarbro,WV,West Virginia,Fayette,37.9503,-81.1665,250,143.7
Olde West Chester,OH,Ohio,Butler,39.3351,-84.4035,250,476.2
Tedrow,OH,Ohio,Fulton,41.6029,-84.2043,250,242.3
Bullhead,SD,South Dakota,Corson,45.7693,-101.0809,250,32
Wedgewood,MI,Michigan,Wexford,44.1937,-85.4902,250,154.9
Victoria,IL,Illinois,Knox,41.0315,-90.0918,250,214.1
Aurora,WV,West Virginia,Preston,39.3254,-79.5546,250,45.8
Big Rock,TN,Tennessee,Stewart,36.5767,-87.7579,250,56.1
Winkelman,AZ,Arizona,Pinal,32.9853,-110.7651,249,125
Mitiwanga,OH,Ohio,Erie,41.3813,-82.466,249,227.5
Nulato,AK,Alaska,Yukon-Koyukuk,64.7052,-158.2382,249,2.3
Bailey,TX,Texas,Fannin,33.4337,-96.1651,249,241.7
Kirkwood,CA,California,Alpine,38.693,-120.0641,249,22.1
Trent,TX,Texas,Taylor,32.4882,-100.1233,249,238.1
Marenisco,MI,Michigan,Gogebic,46.3737,-89.712,249,27.9
McKee,PA,Pennsylvania,Blair,40.3605,-78.4211,249,320.6
St. Thomas,MO,Missouri,Cole,38.367,-92.216,249,98.2
Eagle Nest,NM,New Mexico,Colfax,36.5496,-105.2591,249,21.4
Adams,OK,Oklahoma,Texas,36.7546,-101.0752,249,190.5
Anchor,IL,Illinois,McLean,40.5681,-88.5385,249,172.8
Sheldon,WI,Wisconsin,Rusk,45.3119,-90.9567,249,145.2
Gary,SD,South Dakota,Deuel,44.7941,-96.4574,249,128.5
Lisbon,FL,Florida,Lake,28.8824,-81.7812,249,53.6
Belfonte,OK,Oklahoma,Sequoyah,35.5368,-94.5507,249,12.2
Gold Hill,CO,Colorado,Boulder,40.0597,-105.4189,249,46.3
Burlington,WY,Wyoming,Big Horn,44.4471,-108.432,249,95.1
Websterville,VT,Vermont,Washington,44.1619,-72.4733,249,47.7
Swan Lake,NY,New York,Sullivan,41.7573,-74.7829,249,56.2
Valle,AZ,Arizona,Coconino,35.6598,-112.1637,248,6.6
Vernon,IN,Indiana,Jennings,38.9854,-85.6101,248,347.3
Waterford,VA,Virginia,Loudoun,39.1859,-77.6109,248,388.7
Pisgah,IA,Iowa,Harrison,41.8305,-95.9262,248,191.3
Artois,CA,California,Glenn,39.6331,-122.1898,248,33.3
Raleigh,WV,West Virginia,Raleigh,37.7575,-81.1699,248,209
Wolbach,NE,Nebraska,Greeley,41.4013,-98.394,248,139.6
Bowlus,MN,Minnesota,Morrison,45.8191,-94.4072,248,74.9
Fenton,IA,Iowa,Kossuth,43.2184,-94.4279,248,105.5
Havana,TX,Texas,Hidalgo,26.2507,-98.509,248,118.2
Bradshaw,WV,West Virginia,McDowell,37.3534,-81.8012,248,123.7
Richvale,CA,California,Butte,39.4937,-121.7508,248,103.3
Marquette,NE,Nebraska,Hamilton,41.0063,-98.0098,248,211.9
Avera,GA,Georgia,Jefferson,33.1934,-82.5287,248,147.3
Centerview,MO,Missouri,Johnson,38.7462,-93.8442,248,409.5
Orchard,TX,Texas,Fort Bend,29.6035,-95.969,248,238
Medon,TN,Tennessee,Madison,35.4556,-88.8636,248,96.4
Low Moor,IA,Iowa,Clinton,41.8029,-90.355,248,175.9
Fulton,IN,Indiana,Fulton,40.9463,-86.2642,248,496.1
Lonsdale,AR,Arkansas,Garland,34.545,-92.8106,248,237.2
Pleasanton,NM,New Mexico,Catron,33.2759,-108.8792,248,62.9
Waverly,AL,Alabama,Chambers,32.7333,-85.5764,248,34.6
Piffard,NY,New York,Livingston,42.8319,-77.8584,248,102.6
Adak,AK,Alaska,Aleutians West,51.8815,-176.6295,248,3
Lodgepole,NE,Nebraska,Cheyenne,41.1491,-102.639,248,200.6
Freetown,IN,Indiana,Jackson,38.9773,-86.1269,248,138.2
Olmsted,IL,Illinois,Pulaski,37.1827,-89.0849,248,28.5
Elrama,PA,Pennsylvania,Washington,40.2517,-79.9243,248,463.7
Parkdale,MO,Missouri,Jefferson,38.4801,-90.5283,248,918.9
Richland Springs,TX,Texas,San Saba,31.2715,-98.9486,247,95
Kellerton,IA,Iowa,Ringgold,40.7103,-94.0501,247,147.7
Bessie,OK,Oklahoma,Washita,35.3854,-98.9892,247,184.2
Hurontown,MI,Michigan,Houghton,47.1091,-88.5737,247,828.1
Davidson,OK,Oklahoma,Tillman,34.2418,-99.0783,247,198.1
Amherst,NE,Nebraska,Buffalo,40.8383,-99.2696,247,352.6
Cuyuna,MN,Minnesota,Crow Wing,46.5115,-93.9264,247,29.5
Valley Springs,AR,Arkansas,Boone,36.1537,-92.9896,247,185.6
Linn Creek,MO,Missouri,Camden,38.0458,-92.7049,247,73.5
Rewey,WI,Wisconsin,Iowa,42.8419,-90.3961,247,188.2
Panama,IA,Iowa,Shelby,41.7261,-95.4754,247,112.3
Fairview,WV,West Virginia,Marion,39.5927,-80.2469,247,392.1
Witmer,PA,Pennsylvania,Lancaster,40.05,-76.2114,247,76.7
Walstonburg,NC,North Carolina,Greene,35.5961,-77.6981,247,234.4
Lynchburg,SC,South Carolina,Lee,34.06,-80.077,247,84.3
French Camp,MS,Mississippi,Choctaw,33.2931,-89.3993,247,97.2
Bardolph,IL,Illinois,McDonough,40.4959,-90.5631,247,154.5
Compton,IL,Illinois,Lee,41.6942,-89.0858,247,367.5
Joice,IA,Iowa,Worth,43.3642,-93.4573,247,89.3
Keene,KY,Kentucky,Jessamine,37.9431,-84.6411,247,85.9
West Leipsic,OH,Ohio,Putnam,41.1053,-84.0011,247,152.2
Gordon,OH,Ohio,Darke,39.9303,-84.5091,247,195.3
Grant,OK,Oklahoma,Choctaw,33.9387,-95.5156,247,50.8
Snowville,UT,Utah,Box Elder,41.9728,-112.7164,247,61.4
Yadkin College,NC,North Carolina,Davidson,35.8766,-80.3791,247,33.1
Alligator,MS,Mississippi,Bolivar,34.0899,-90.7206,247,96.8
Adair,IL,Illinois,McDonough,40.4183,-90.4974,247,222
Blue Diamond,NV,Nevada,Clark,36.04,-115.4128,247,13.2
Savage Town,VA,Virginia,Accomack,37.55,-75.7983,247,9.8
Cane Beds,AZ,Arizona,Mohave,36.9342,-112.9118,246,11.5
Broaddus,TX,Texas,San Augustine,31.305,-94.2699,246,211.5
White Branch,MO,Missouri,Benton,38.2299,-93.3532,246,191
Widener,AR,Arkansas,St. Francis,35.0233,-90.6818,246,174.3
Malcom,IA,Iowa,Poweshiek,41.7061,-92.5553,246,114.9
Anniston,MO,Missouri,Mississippi,36.8243,-89.3267,246,242.6
Rocky Ford,GA,Georgia,Screven,32.6636,-81.8297,246,78.4
Wallaceton,PA,Pennsylvania,Clearfield,40.9617,-78.2905,246,124.3
East Globe,AZ,Arizona,Gila,33.3511,-110.7061,246,28.1
Nason,IL,Illinois,Jefferson,38.176,-88.9663,246,104.3
Butler,OK,Oklahoma,Custer,35.6365,-99.1861,246,223.1
Bynum,TX,Texas,Hill,31.9691,-97.0031,246,263.3
Valley Home,CA,California,Stanislaus,37.8272,-120.9143,246,82.6
Mesa Vista,CA,California,Alpine,38.8102,-119.8033,246,19.5
Daviston,SC,South Carolina,Marion,33.8862,-79.3718,246,73.7
Sylvania,PA,Pennsylvania,Bradford,41.8029,-76.8607,246,85.1
Maurice,IA,Iowa,Sioux,42.9664,-96.1824,246,157.8
Sherando,VA,Virginia,Augusta,37.9889,-78.9442,246,13.4
West Point,IN,Indiana,Tippecanoe,40.3477,-87.0375,246,34.3
Westpoint,TN,Tennessee,Lawrence,35.1349,-87.5377,246,106.1
Zapata Ranch,TX,Texas,Willacy,26.357,-97.8243,246,67.5
Diller,NE,Nebraska,Jefferson,40.1089,-96.9374,245,225.9
Bakerhill,AL,Alabama,Barbour,31.7769,-85.2955,245,34.4
Stickney,SD,South Dakota,Aurora,43.5894,-98.4376,245,280.2
Cromwell,OK,Oklahoma,Seminole,35.3525,-96.4557,245,159.6
Ryegate,MT,Montana,Golden Valley,46.2985,-109.2538,245,125.5
Gilbertsville,KY,Kentucky,Marshall,37.0284,-88.3103,245,92.9
Omer,MI,Michigan,Arenac,44.0487,-83.8565,245,83.5
Maxwell,NE,Nebraska,Lincoln,41.0772,-100.5262,245,204.2
New Columbus,PA,Pennsylvania,Luzerne,41.1732,-76.2868,245,30.5
Soper,OK,Oklahoma,Choctaw,34.0321,-95.6965,245,178.1
Houstonia,MO,Missouri,Pettis,38.8994,-93.3592,245,203
Richey,MT,Montana,Dawson,47.6439,-105.0696,245,247.8
Shannon,NC,North Carolina,Robeson,34.8476,-79.1396,245,92.6
Brookville,KS,Kansas,Saline,38.7736,-97.8645,245,164.5
Humptulips,WA,Washington,Grays Harbor,47.2491,-123.9348,245,10.1
Daviston,AL,Alabama,Tallapoosa,33.0557,-85.6371,245,10.4
Scranton,AR,Arkansas,Logan,35.3606,-93.5394,245,186.9
Trego-Rohrersville Station,MD,Maryland,Washington,39.4291,-77.6748,245,221.8
Sand Pillow,WI,Wisconsin,Jackson,44.3313,-90.7637,245,131.6
Meadow,UT,Utah,Millard,38.8863,-112.4073,244,183.9
Quasset Lake,CT,Connecticut,Northeastern Connecticut,41.9226,-71.984,244,58.4
Channing,TX,Texas,Hartley,35.6819,-102.3322,244,95
Dent,MN,Minnesota,Otter Tail,46.553,-95.7189,244,256.7
Iroquois,IL,Illinois,Iroquois,40.8288,-87.5843,244,166.2
Bee,NE,Nebraska,Seward,41.0064,-97.0583,244,148.8
Concow,CA,California,Butte,39.7733,-121.5196,244,3.4
Painter,VA,Virginia,Accomack,37.5852,-75.7837,244,144.8
White Lake,WI,Wisconsin,Langlade,45.1617,-88.7704,244,44.8
Edgemont,MD,Maryland,Washington,39.6766,-77.547,244,177.6
Dilley,OR,Oregon,Washington,45.4917,-123.1222,244,125.9
Waterloo,SC,South Carolina,Laurens,34.3561,-82.0572,244,52.8
Emmett,MI,Michigan,St. Clair,42.9934,-82.7653,244,62.9
Trumbull,NE,Nebraska,Clay,40.6801,-98.2734,244,218.4
Goodlow,TX,Texas,Navarro,32.1091,-96.2152,244,92.1
Volga,IA,Iowa,Clayton,42.8029,-91.5423,244,125.3
Annona,TX,Texas,Red River,33.5818,-94.9131,244,117.6
Shungnak,AK,Alaska,Northwest Arctic,66.8805,-157.1499,244,11.7
Forest Hill Village,MT,Montana,Flathead,48.1208,-114.2618,244,61.1
Wheatland,MO,Missouri,Hickory,37.9404,-93.3993,244,80.7
Jackson Springs,NC,North Carolina,Moore,35.2127,-79.6297,244,59
Alpine,OR,Oregon,Benton,44.3303,-123.3628,244,109.7
Grangeville,CA,California,Kings,36.344,-119.7075,244,147.3
Wanette,OK,Oklahoma,Pottawatomie,34.9626,-97.0317,244,232
Cumbola,PA,Pennsylvania,Schuylkill,40.7139,-76.1433,244,236.8
Metompkin,VA,Virginia,Accomack,37.7671,-75.6054,244,81.4
Wells Bridge,NY,New York,Otsego,42.3712,-75.2432,244,104.2
Brooker,FL,Florida,Bradford,29.8877,-82.3327,243,178
Saint Joseph,KY,Kentucky,Daviess,37.6936,-87.3256,243,46.9
Marlboro,OH,Ohio,Stark,40.9505,-81.2165,243,218.3
Wabeno,WI,Wisconsin,Forest,45.4394,-88.658,243,39.3
Eland,WI,Wisconsin,Shawano,44.867,-89.209,243,42.5
Stuckey,SC,South Carolina,Williamsburg,33.7321,-79.5132,243,100.4
Benedict,ND,North Dakota,McLean,47.8301,-101.0843,243,37.6
Omar,WV,West Virginia,Logan,37.7583,-81.9974,243,83.4
Saline,LA,Louisiana,Bienville,32.1631,-92.9768,243,78.8
Mount Enterprise,TX,Texas,Rusk,31.9113,-94.6826,243,63.2
Losantville,IN,Indiana,Randolph,40.0237,-85.1836,243,131.4
Chatfield,OH,Ohio,Crawford,40.9512,-82.9419,243,144.6
Oil Trough,AR,Arkansas,Independence,35.6292,-91.4612,243,391.8
Rancho Banquete,TX,Texas,Nueces,27.8093,-97.8455,243,32.8
Wakarusa,KS,Kansas,Shawnee,38.8911,-95.6999,243,18.9
Dendron,VA,Virginia,Surry,37.0364,-76.9241,243,26.3
Watersmeet,MI,Michigan,Gogebic,46.2872,-89.1937,243,10.2
La Feria North,TX,Texas,Cameron,26.1778,-97.8232,243,82.1
Lake Lafayette,MO,Missouri,Lafayette,38.9487,-93.9714,242,145.8
Juliette,GA,Georgia,Monroe,33.1109,-83.8094,242,51
Goehner,NE,Nebraska,Seward,40.8327,-97.2196,242,166.9
Cairo,MO,Missouri,Randolph,39.5112,-92.4411,242,243.9
Soham,NM,New Mexico,San Miguel,35.4168,-105.4985,242,60.4
Bishop Hills,TX,Texas,Potter,35.2614,-101.9519,242,166
Mayersville,MS,Mississippi,Issaquena,32.8963,-91.0467,242,84.9
Luana,IA,Iowa,Clayton,43.0594,-91.4557,242,84.8
Kirkpatrick,OR,Oregon,Umatilla,45.6796,-118.6499,242,26.1
Raleigh,IL,Illinois,Saline,37.8262,-88.5304,242,47.3
Grier City,PA,Pennsylvania,Schuylkill,40.8268,-76.058,242,194.3
Jefferson,PA,Pennsylvania,Greene,39.9304,-80.0577,242,313.2
Rayville,MO,Missouri,Ray,39.3463,-94.0651,242,202.1
Bombay Beach,CA,California,Imperial,33.3556,-115.7269,242,140.8
Bradford,IA,Iowa,Franklin,42.6367,-93.2524,242,100.5
Vergas,MN,Minnesota,Otter Tail,46.6547,-95.8029,242,59.7
Cabery,IL,Illinois,Ford,40.9958,-88.2037,242,354.8
River Bottom,OK,Oklahoma,Muskogee,35.6357,-95.2378,242,10
Stockton,GA,Georgia,Lanier,30.9428,-83.0029,242,82.5
Fox,AR,Arkansas,Stone,35.7844,-92.2996,242,17.1
Moorhead,IA,Iowa,Monona,41.9233,-95.8514,242,125.3
Rentz,GA,Georgia,Laurens,32.3835,-82.9917,242,89
Tiro,OH,Ohio,Crawford,40.9062,-82.769,242,225.1
Saint Mary,MT,Montana,Glacier,48.7428,-113.4275,242,124.2
New Pine Creek,OR,Oregon,Lake,42.0014,-120.3043,242,37.7
Union,NE,Nebraska,Cass,40.8144,-95.9215,242,333.2
Wilton,MN,Minnesota,Beltrami,47.5071,-94.9985,242,32.8
Bluebell,UT,Utah,Duchesne,40.3576,-110.2232,242,9.6
Morse,TX,Texas,Hansford,36.066,-101.4769,242,169.5
Vinegar Bend,AL,Alabama,Washington,31.2594,-88.3712,241,9.8
Caledonia,IL,Illinois,Boone,42.3686,-88.8939,241,89.9
Converse,SC,South Carolina,Spartanburg,34.994,-81.8421,241,134.8
McCarr,KY,Kentucky,Pike,37.6178,-82.1706,241,214.3
Beardsley,MN,Minnesota,Big Stone,45.5577,-96.7139,241,197.9
Parnell,IA,Iowa,Iowa,41.5837,-92.0046,241,171.6
Anderson,AL,Alabama,Lauderdale,34.9147,-87.2716,241,72
Hebo,OR,Oregon,Tillamook,45.226,-123.8586,241,57.2
Lehigh,OK,Oklahoma,Coal,34.4707,-96.2208,241,59.2
Harrison,NE,Nebraska,Sioux,42.6879,-103.8826,241,184.6
La Tour,MO,Missouri,Johnson,38.6348,-94.1017,241,89.1
Fayetteville,OH,Ohio,Brown,39.1854,-83.9319,241,196.9
Bear Dance,MT,Montana,Lake,47.902,-114.0273,241,33.5
Short,OK,Oklahoma,Sequoyah,35.5664,-94.4936,241,8.6
Glacier,WA,Washington,Whatcom,48.8908,-121.9351,241,55.6
Maryhill Estates,KY,Kentucky,Jefferson,38.2663,-85.6532,241,1559.5
McCord Bend,MO,Missouri,Stone,36.7875,-93.5034,240,408.1
St. Francis,AR,Arkansas,Clay,36.4556,-90.1428,240,245.9
Langston,AL,Alabama,Jackson,34.5374,-86.0899,240,18.8
Coin,IA,Iowa,Page,40.6558,-95.2349,240,103.7
Bristol,SD,South Dakota,Day,45.3466,-97.7485,240,177.5
Murdock,NE,Nebraska,Cass,40.9261,-96.2809,240,261
Mapleton,KS,Kansas,Bourbon,38.0155,-94.8834,240,186.8
Leoma,TN,Tennessee,Lawrence,35.1582,-87.3464,240,48.8
McMullin,VA,Virginia,Smyth,36.8179,-81.5775,240,94.5
Paxico,KS,Kansas,Wabaunsee,39.0689,-96.1671,240,207.9
St. Mary,MO,Missouri,Ste. Genevieve,37.8737,-89.9497,240,154.6
Parkersburg,IL,Illinois,Richland,38.5891,-88.0568,240,112.2
Campbellton,FL,Florida,Jackson,30.9505,-85.4025,240,35.7
El Adobe,CA,California,Kern,35.2451,-118.9589,240,92.5
Winesburg,OH,Ohio,Holmes,40.6175,-81.6948,239,147.1
Meansville,GA,Georgia,Pike,33.0508,-84.3082,239,184.1
Saulsbury,TN,Tennessee,Hardeman,35.0488,-89.0884,239,152.5
Kendleton,TX,Texas,Fort Bend,29.4469,-96.0012,239,84
Sweet Water,AL,Alabama,Marengo,32.1046,-87.8619,239,39.2
Hinsdale,MT,Montana,Valley,48.4036,-107.0582,239,14.3
West Point,IL,Illinois,Hancock,40.2556,-91.1836,239,187.7
Lodge Pole,MT,Montana,Blaine,48.0272,-108.5518,239,6.9
Avant,OK,Oklahoma,Osage,36.4888,-96.045,239,88.7
Crosby,MS,Mississippi,Amite,31.2791,-91.063,239,43.5
Sand Point,OK,Oklahoma,Bryan,33.9651,-96.5639,239,99.3
Hoople,ND,North Dakota,Walsh,48.5358,-97.6389,239,170.6
Nisland,SD,South Dakota,Butte,44.6731,-103.5538,239,267.4
Farley,MO,Missouri,Platte,39.2883,-94.8285,239,79.8
Pitkas Point,AK,Alaska,Kusilvak,62.0374,-163.2681,239,57.4
La Ward,TX,Texas,Jackson,28.8465,-96.4649,239,113.7
Greenview,WV,West Virginia,Boone,37.9964,-81.8202,239,93.6
Boardman,NC,North Carolina,Columbus,34.4365,-78.9468,238,29.8
Cullomburg,AL,Alabama,Choctaw,31.7131,-88.2917,238,17.2
Eureka,TX,Texas,Navarro,32.012,-96.2856,238,38.5
Box Springs,GA,Georgia,Talbot,32.5495,-84.6568,238,26.4
Bulpitt,IL,Illinois,Christian,39.5919,-89.4258,238,141.3
Palmer,IL,Illinois,Christian,39.4587,-89.4079,238,92.4
Dupont,IN,Indiana,Jefferson,38.8915,-85.5167,238,91.1
Leland,IA,Iowa,Winnebago,43.3319,-93.6351,238,68.8
Wildwood,KY,Kentucky,Jefferson,38.249,-85.5747,238,1418
Blakesburg,IA,Iowa,Wapello,40.962,-92.6347,238,392.4
Monterey,LA,Louisiana,Concordia,31.4436,-91.7191,238,32.4
Goree,TX,Texas,Knox,33.468,-99.5236,238,63.4
Julian,PA,Pennsylvania,Centre,40.8616,-77.9426,238,117.6
Humphrey,AR,Arkansas,Arkansas,34.4225,-91.7025,238,70.4
Henry,SD,South Dakota,Codington,44.8809,-97.4616,238,63.3
Ivesdale,IL,Illinois,Champaign,39.9458,-88.4558,238,128.3
New Holland,IL,Illinois,Logan,40.1835,-89.5825,238,322.1
Morristown,AZ,Arizona,Maricopa,33.8549,-112.6135,238,94.5
Virginville,PA,Pennsylvania,Berks,40.5191,-75.8638,238,80.9
Rogersville,PA,Pennsylvania,Greene,39.8807,-80.2695,238,225.9
Vickery,OH,Ohio,Sandusky,41.3769,-82.9415,238,217.4
Brimfield,IN,Indiana,Noble,41.4542,-85.398,238,151
Beclabito,NM,New Mexico,San Juan,36.8335,-109.004,238,12.2
Waterloo,OR,Oregon,Linn,44.4947,-122.8242,238,258.4
Montrose,AR,Arkansas,Ashley,33.2989,-91.4965,238,187.1
Campton,KY,Kentucky,Wolfe,37.7353,-83.5473,237,91.6
Echo,MN,Minnesota,Yellow Medicine,44.6177,-95.4139,237,209.6
Kemp,OK,Oklahoma,Bryan,33.7696,-96.3542,237,200.4
Chester,SD,South Dakota,Lake,43.8996,-96.9277,237,112.1
Posen,MI,Michigan,Presque Isle,45.2622,-83.6989,237,91.6
Newburg,WV,West Virginia,Preston,39.3889,-79.8536,237,116.6
Ogema,MN,Minnesota,Becker,47.1016,-95.9225,237,78.9
Grand Lake Towne,OK,Oklahoma,Mayes,36.5048,-95.0252,237,88.5
Rutledge,AL,Alabama,Crenshaw,31.7241,-86.302,237,15.6
Optima,OK,Oklahoma,Texas,36.7613,-101.3491,237,171.8
Mount Gretna Heights,PA,Pennsylvania,Lebanon,40.2487,-76.4664,237,224.5
Twin Bridges,MT,Montana,Madison,45.5429,-112.3341,237,90.2
Donnelly,MN,Minnesota,Stevens,45.6895,-96.0143,237,32.9
Twin Forks,NM,New Mexico,Otero,32.9463,-105.6374,237,22.2
Keener,NC,North Carolina,Sampson,35.1131,-78.3094,237,8.2
Winchester Bay,OR,Oregon,Douglas,43.6729,-124.1828,237,34.5
Metaline Falls,WA,Washington,Pend Oreille,48.8615,-117.3718,237,447.5
Wakpala,SD,South Dakota,Corson,45.6594,-100.5355,237,208.9
Floridatown,FL,Florida,Santa Rosa,30.5828,-87.1613,237,229.5
Douglas,NE,Nebraska,Otoe,40.5932,-96.3882,237,199.7
Dannebrog,NE,Nebraska,Howard,41.1185,-98.5456,237,274
Fordyce,NE,Nebraska,Cedar,42.6983,-97.3628,237,192.3
Carolina,WV,West Virginia,Marion,39.4795,-80.2728,237,110.2
Woody Creek,CO,Colorado,Pitkin,39.2708,-106.8883,237,149.4
Arcola,IN,Indiana,Allen,41.1037,-85.2941,237,112.7
Oceola,OH,Ohio,Crawford,40.8441,-83.0947,237,182.5
Zephyr,TX,Texas,Brown,31.6791,-98.7911,236,60.2
Bath,NC,North Carolina,Beaufort,35.4702,-76.8119,236,179.9
Tallulah Falls,GA,Georgia,Habersham,34.7263,-83.3826,236,11
Harpers Ferry,IA,Iowa,Allamakee,43.2006,-91.1522,236,143.3
Cornish,UT,Utah,Cache,41.9717,-111.9565,236,16.9
Retsof,NY,New York,Livingston,42.8325,-77.8756,236,202.2
Haralson,GA,Georgia,Coweta,33.2285,-84.569,236,117.1
Sherwood,ND,North Dakota,Renville,48.9619,-101.6328,236,207.4
Ten Sleep,WY,Wyoming,Washakie,44.035,-107.4482,236,288.2
Northport,WA,Washington,Stevens,48.9158,-117.7797,236,160.8
Hamilton,MS,Mississippi,Monroe,33.746,-88.4095,236,28.9
Hollansburg,OH,Ohio,Darke,39.9985,-84.793,236,221.6
Mine La Motte,MO,Missouri,Madison,37.6145,-90.2943,236,27.9
Lansing,NC,North Carolina,Ashe,36.4994,-81.5106,236,119.3
Pymatuning North,PA,Pennsylvania,Crawford,41.666,-80.4648,236,47.9
Rockport,KY,Kentucky,Ohio,37.3359,-86.991,236,131.2
Loganville,WI,Wisconsin,Sauk,43.4389,-90.0371,236,507.8
Wheeler,WA,Washington,Grant,47.1349,-119.176,236,11
Windsor,FL,Florida,Indian River,27.7869,-80.4141,236,104.2
Ebro,FL,Florida,Washington,30.4369,-85.8791,236,19.3
Eden,WY,Wyoming,Sweetwater,42.0601,-109.4392,236,6.7
Lindcove,CA,California,Tulare,36.358,-119.0646,236,109.6
Weems,VA,Virginia,Lancaster,37.6554,-76.4497,235,168.1
Buckingham,IL,Illinois,Kankakee,41.0467,-88.1749,235,308
Crandall,IN,Indiana,Harrison,38.2883,-86.0659,235,218.2
Lockwood,CA,California,Monterey,35.9412,-121.0802,235,8.3
Blain,PA,Pennsylvania,Perry,40.3365,-77.5124,235,356.8
Alcalde,NM,New Mexico,Rio Arriba,36.0854,-106.0575,235,175.8
Summitville,OH,Ohio,Columbiana,40.6759,-80.8876,235,98.2
Fishing Creek,MD,Maryland,Dorchester,38.3358,-76.2238,235,85.9
Hardtner,KS,Kansas,Barber,37.0144,-98.6492,235,151.7
Arriba,CO,Colorado,Lincoln,39.2843,-103.274,235,181.9
